id,loan_amnt,int_rate,estimated_default_prob,expected_profit
140110225,14000,6.11,0.121188913327714,751.7350035394735
140497559,35000,6.11,0.121228856043398,1879.2520913511933
140108135,36000,6.11,0.121251172372651,1932.8959212491168
139787989,32000,6.11,0.121251770925956,1718.1285374855709
139840877,24000,6.11,0.121255525486351,1288.590897426815
140493429,40000,6.11,0.121258349161646,2147.644594648937
140326340,30000,6.11,0.121258780780137,1610.7326548300089
140290678,20000,6.11,0.121271947693833,1073.805679918136
140015306,35000,6.11,0.121289569607473,1879.1222553944192
140672714,40000,6.11,0.121298947828275,2147.545371507696
138410018,25000,6.11,0.121304668132284,1342.207119427936
140559569,10000,6.11,0.12131459741521,536.8767809793067
139648828,40000,6.11,0.121316126253006,2147.503387437653
139795329,10000,6.11,0.121367425701436,536.8445028964226
140325767,10000,6.11,0.121376445067649,536.8389920636664
139491726,35000,6.11,0.121389825926036,1878.907857257172
139683408,28000,6.11,0.121414094089589,1503.084767831531
139485849,10000,6.11,0.121426635021424,536.8083260019099
140539075,18000,6.11,0.121431365453539,966.2497842741977
140021640,5100,6.11,0.121437288689513,273.7689264714609
140832566,40000,6.11,0.121445296288063,2147.187695871974
140240477,24000,6.11,0.121461871269424,1288.2883119705168
139596487,12000,6.11,0.121470709257831,644.1376759721584
139493594,40000,6.11,0.121523134005709,2146.997460490047
138580329,15000,6.11,0.121537317645905,805.111048377528
140037009,20000,6.11,0.121543992639147,1073.4732409949622
139978948,12000,6.11,0.121603270425639,644.0404821239215
138934939,40000,6.11,0.121611614650987,2146.7812137929877
139856964,7000,6.11,0.12162191658571,375.68230627629185
139580529,40000,6.11,0.12165526225688,2146.674539044185
140605294,12600,6.11,0.121657552791502,676.2007164079342
139122575,40000,6.11,0.121658033967195,2146.6677649841754
140080773,6600,6.11,0.121669965275878,354.1953698028494
139245314,12000,6.11,0.121672208048741,643.9899370586631
140598557,15375,6.11,0.121675546537988,825.1089706378824
139943674,35000,6.11,0.121678144658781,1878.291287647197
140138679,20500,6.11,0.121679176790368,1100.1407471112245
139975449,20000,6.11,0.12168324693601,1073.3030722441958
140383482,6000,6.11,0.12170164310649,321.98417763716077
140815898,15000,6.11,0.121701736096577,804.9603588674872
139661507,10000,6.11,0.121707036930857,536.6370004352464
140313575,15000,6.11,0.121730699593315,804.9338138227268
140661227,12000,6.11,0.121732315950697,643.945865944949
139281165,25000,6.11,0.121737634676448,1341.5457630317255
138867606,11100,6.11,0.121759909848764,595.6312115414697
140109330,25000,6.11,0.121764636748887,1341.504517366075
138838919,6125,6.11,0.121768229489544,328.66726221640675
139934613,30000,6.11,0.121808995310016,1609.7241115967406
139360430,28000,6.11,0.121822204405477,1502.38657270311
139306103,6500,6.11,0.121824163278565,348.7675335539179
139639910,33000,6.11,0.121829293425932,1770.6555956652933
140441620,25000,6.11,0.121839352034737,1341.3903897669393
140580296,13000,6.11,0.121851490076558,697.5133614321899
139406899,30000,6.11,0.121854036603972,1609.6415509049193
140103788,16000,6.11,0.121858806837929,858.4708304352406
140964874,10000,6.11,0.121865686418587,536.5400655982434
139574917,40000,6.11,0.121868259367163,2146.1539741066535
140775700,25000,6.11,0.12187381542047,1341.337746945232
141019252,18000,6.11,0.121878998799312,965.7574771205167
140673587,21000,6.11,0.121906147550703,1126.6822220776928
140797868,40000,6.11,0.121918326603325,2146.0316097814734
140220980,36000,6.11,0.12192196185499,1931.4204527037639
140775961,10000,6.11,0.121940323472768,536.4944623581388
139721960,10000,6.11,0.12195460207562,536.4857381317962
140121424,10000,6.11,0.121968329763897,536.4773505142589
140600418,10000,6.11,0.121975994422063,536.4726674081195
140420289,40000,6.11,0.121986137182775,2145.865880725298
140094550,12000,6.11,0.121994157288749,643.7538838758893
140875430,15000,6.11,0.121998621555597,804.6882633442954
139633170,15000,6.11,0.122004873354898,804.682533570236
140542370,40000,6.11,0.122018201525458,2145.7875154717804
139010162,6800,6.11,0.122019092444949,364.7835074709726
139798211,10000,6.11,0.122025384142496,536.442490288935
141044398,35000,6.11,0.122029257006527,1877.540433891542
139314366,12000,6.11,0.12206293703566,643.7034545654542
140831761,35000,6.11,0.122069426001115,1877.4545324966155
140613747,28000,6.11,0.122076636462263,1501.9512903403604
139923037,40000,6.11,0.122079338700169,2145.638096216787
140112729,40000,6.11,0.122084892089493,2145.624523733279
138077732,35000,6.11,0.122124935130816,1877.33582622275
140829246,40000,6.11,0.122126233850042,2145.5234844704974
139383071,19000,6.11,0.122134219337203,1019.1143847714411
139532291,40000,6.11,0.122149945865388,2145.465532304992
140957710,10000,6.11,0.122159076672709,536.3608041529748
140433254,14000,6.11,0.122161641447767,750.9029319055801
140693204,15000,6.11,0.122165159703912,804.5356311313647
139646041,15000,6.11,0.122173600353975,804.527895275582
140613352,10000,6.11,0.122176945782114,536.3498861271283
141048936,23000,6.11,0.122182687754924,1233.5966688980052
141053561,40000,6.11,0.122184006227017,2145.3822887811707
140772037,40000,6.11,0.122198626147056,2145.346557696595
140658162,12800,6.11,0.122200493564051,686.509437993427
139918200,18000,6.11,0.122209821566105,965.3936382415976
140604346,10000,6.11,0.122215176568234,536.3265271168091
138326498,40000,6.11,0.122223352505659,2145.2861264761696
140377682,40000,6.11,0.122240884435743,2145.243278439044
141110092,15000,6.11,0.122244377362174,804.4630281475676
139665634,27000,6.11,0.122253441954962,1448.0184968068993
140439029,12000,6.11,0.122253827206475,643.5634938922126
139868999,20000,6.11,0.122257348777017,1072.6015197944853
138754950,40000,6.11,0.122258489546319,2145.200251548796
139087711,40000,6.11,0.122272016578115,2145.1671914830868
140110730,10000,6.11,0.122275401369926,536.2897297629752
139530902,40000,6.11,0.122277798984495,2145.1530592818945
139288662,12000,6.11,0.122284060078669,643.54132715032
140442269,9000,6.11,0.122300555761203,482.64692438691446
140848738,35000,6.11,0.12230534654137,1876.9500164212802
139967111,18000,6.11,0.122308711169912,965.2848794553307
139490567,10000,6.11,0.122312280961147,536.2671963327392
139947343,12000,6.11,0.122316691153014,643.5174020466102
140096210,10000,6.11,0.122329082940935,536.2569303230887
140467775,40000,6.11,0.122330177068616,2145.025047244302
139426516,15000,6.11,0.122331774874551,804.382928327474
140574623,22000,6.11,0.122334770091499,1179.7576020430072
139833312,15000,6.11,0.122345593052838,804.370263967074
139634477,18000,6.11,0.122348494896594,965.2411253127258
139699088,11000,6.11,0.122349968316175,589.8685862946987
140795501,20000,6.11,0.122350873755849,1072.4872322703525
139061919,10000,6.11,0.122351880119514,536.243001246977
140380337,15000,6.11,0.122364818212591,804.3526441081603
140618299,38000,6.11,0.122370586507824,2037.6799722461344
140437061,35000,6.11,0.122374039532239,1876.803116460307
140961489,7200,6.11,0.122376424329392,386.0841634090139
140872863,10000,6.11,0.122379411676455,536.2261794656861
138623145,20000,6.11,0.122380030114199,1072.451603200449
139244367,40000,6.11,0.122381632611459,2144.8992898975944
140857860,12000,6.11,0.12238273483182,643.4689788213096
139972749,12000,6.11,0.122389302726439,643.4641632409749
139921709,17000,6.11,0.122390308743003,911.5731863086429
140444744,35000,6.11,0.122394866597884,1876.758577780425
139877848,10000,6.11,0.122398342671049,536.214612627989
139485623,10000,6.11,0.122413426966201,536.2053961236512
139485290,35000,6.11,0.122413764392748,1876.7181648461085
140732907,10000,6.11,0.122416721235183,536.2033833253032
140005819,10000,6.11,0.122424662243048,536.1985313694977
140706916,40000,6.11,0.1224295182967,2144.782257282865
140103886,18000,6.11,0.122434528594131,965.1465054521748
140283012,36000,6.11,0.122462072834434,1930.232424593379
140881788,13000,6.11,0.122474649633491,697.0183857961181
140306498,3200,6.11,0.122477091036379,171.57327916056718
139104153,13000,6.11,0.122486860270612,697.0086868870529
140114659,8000,6.11,0.122495633945181,428.9241341275955
140123030,20000,6.11,0.122508856384832,1072.2941774977353
141073319,10000,6.11,0.12251538096863,536.1431022281671
138334936,10000,6.11,0.122516292255652,536.1425454317966
140601647,40000,6.11,0.122525657520956,2144.5472930187834
140730041,40000,6.11,0.122526174888434,2144.546028572667
140738107,13000,6.11,0.122530947996467,696.9736680064062
141020022,35000,6.11,0.122539071509037,1876.4501955779244
140627316,40000,6.11,0.122544976556253,2144.5000772965177
139725316,35000,6.11,0.122564828202436,1876.3951148890906
138765208,40000,6.11,0.122569013186495,2144.441331772206
140878440,40000,6.11,0.122570998616609,2144.4364793810078
139884290,20000,6.11,0.122584186595787,1072.2021239799483
140840817,40000,6.11,0.122584270389992,2144.4040431668595
139336220,35000,6.11,0.122584952441471,1876.3520792039142
139609749,30000,6.11,0.122590043980774,1608.2924493832413
139823011,15000,6.11,0.12259551511433,804.1412103977166
139876672,25000,6.11,0.122599017695768,1340.2300004697145
140282011,20000,6.11,0.122600954726939,1072.1816333236804
139851339,13000,6.11,0.12260276568094,696.9166232196293
140341553,20000,6.11,0.122603520898485,1072.1784974620514
140628366,40000,6.11,0.122606643414528,2144.3493634948936
140571370,35000,6.11,0.122612887016549,1876.2923411151098
139759828,2500,6.11,0.122631385353096,134.01805588731457
139795851,15000,6.11,0.122644024549233,804.096751500628
140400048,10000,6.11,0.122644378263018,536.064284881296
140682603,25000,6.11,0.122649281721844,1340.1532221698833
139935650,40000,6.11,0.122650641084493,2144.241833189499
139556413,40000,6.11,0.122651210058508,2144.2404426170065
139640461,10000,6.11,0.122665767607465,536.051215991839
140481354,30000,6.11,0.122669028393794,1608.1476709541755
139684145,12000,6.11,0.122672892972379,643.2562348726517
139936261,17000,6.11,0.122679142328952,911.2731748629177
138961412,14000,6.11,0.122680836484178,750.458812471434
140414698,12000,6.11,0.122682255933736,643.2493699493848
140768693,18000,6.11,0.122683085412977,964.8731426628078
140835921,20000,6.11,0.122688955673174,1072.0740961673812
139687310,23000,6.11,0.122700664601599,1232.8687560353728
139681614,33000,6.11,0.122703972019692,1768.891981216695
139719045,40000,6.11,0.122709795948642,2144.097258701519
140799557,8500,6.11,0.122711837946316,455.6196069625808
139493411,20000,6.11,0.122715598808977,1072.0415382554302
139981772,39000,6.11,0.122719643248359,2090.4713621034853
140952963,16000,6.11,0.122721939367241,857.6270320745853
139653190,30000,6.11,0.122722444738893,1608.049758793609
139477645,12000,6.11,0.122722607968583,643.219783837435
138231717,22000,6.11,0.122723602989135,1179.2349328620048
140436350,21000,6.11,0.122725005330746,1125.6315456601196
138928845,40000,6.11,0.122727352566004,2144.0543503286863
139517265,37000,6.11,0.122728849440189,1983.2468900705644
139757930,40000,6.11,0.122730891447166,2144.0457013031264
140375391,12000,6.11,0.122737743337008,643.2086865853057
138216337,40000,6.11,0.122747764430355,2144.0044637322126
139553782,8000,6.11,0.122753059611376,428.79830446195945
140766882,35000,6.11,0.122754831225844,1875.9887934235328
140701994,23000,6.11,0.122756679585646,1232.7900381782918
139243337,40000,6.11,0.122763911443403,2143.965000432323
140599448,20000,6.11,0.122768977784316,1071.9763091475659
139961220,15000,6.11,0.122777233766797,803.9746652527306
140326420,3500,6.11,0.122779880159579,187.59352262787402
140105458,40000,6.11,0.122786947206548,2143.9087010271965
140751572,3500,6.11,0.12278960586555,187.59144278565213
140739754,23000,6.11,0.122791226651611,1232.741489186491
140666729,25000,6.11,0.122801165867862,1339.9212191368408
140792064,10000,6.11,0.122803473436077,535.967077730557
140491881,10500,6.11,0.122803743287984,562.7652584935938
139871755,11000,6.11,0.12280804039989,589.560716047234
140616582,16000,6.11,0.122808442802267,857.5424663165038
140750784,14000,6.11,0.122812722422052,750.3459972401768
139213326,25000,6.11,0.122816847468061,1339.897265492537
140704847,40000,6.11,0.122822605366124,2143.821552485193
139027637,25000,6.11,0.122826268230981,1339.8828752771765
140619414,15000,6.11,0.122830996091673,803.9253920819816
140673605,15000,6.11,0.122834043583133,803.9225990560586
139234737,16000,6.11,0.122845427559262,857.5063100180655
140037303,35000,6.11,0.122846368024297,1875.7930419800407
139486765,40000,6.11,0.122855737139609,2143.7405784307957
139293907,28000,6.11,0.122861110425209,1500.6092122845525
140812990,29000,6.11,0.122869594594862,1554.187365337364
140833530,15000,6.11,0.12287192993153,803.8878762177528
139101647,40000,6.11,0.122872525838176,2143.699546851498
140033465,16000,6.11,0.122878558348771,857.4739213582415
139700838,3000,6.11,0.122888028095077,160.77462445017238
140112240,20000,6.11,0.122903428802021,1071.8120100039303
140282618,15000,6.11,0.122904897977606,803.8576610035242
139576218,40000,6.11,0.122910971976753,2143.6055844888156
139645217,14000,6.11,0.12291988384681,750.2543313574388
140155890,40000,6.11,0.122923844166446,2143.5741248572062
139654943,34000,6.11,0.122926141129917,1822.0332344167107
138267406,18600,6.11,0.122936148547255,996.7479846219866
140102893,40000,6.11,0.12294114603318,2143.5318390949083
140103568,20000,6.11,0.122942109928958,1071.7647416668133
139591724,35000,6.11,0.122949441606648,1875.5726191241833
140677293,40000,6.11,0.122953347075887,2143.5020197465324
139636671,40000,6.11,0.12296311939255,2143.478136204608
140649338,10400,6.11,0.122967302880353,557.3016570577086
139627046,10000,6.11,0.122973216337184,535.8633648179806
140905167,13000,6.11,0.122975828275901,696.6202996004517
140804837,10000,6.11,0.122982690691846,535.8575759872821
140100577,40000,6.11,0.122986849551324,2143.420139696564
139212461,14000,6.11,0.122987461417815,750.196525503201
139372573,39000,6.11,0.122993181911276,2089.819546823621
139538155,40000,6.11,0.122997826258079,2143.393312625255
140423853,12000,6.11,0.122997982339062,643.0178793489998
139587612,12000,6.11,0.123002902557157,643.0142718450926
140668087,9500,6.11,0.12300478877532,509.0518703553655
140570870,40000,6.11,0.123016061346236,2143.3487460697993
139529540,11000,6.11,0.123017774593683,589.4197536955857
140403187,20000,6.11,0.123019489884422,1071.6701833612362
140795116,40000,6.11,0.123024641363523,2143.32777650755
140378043,20000,6.11,0.123027139197352,1071.660835900836
140235871,10000,6.11,0.123027372986559,535.8302751052124
139815210,2000,6.11,0.123028333531157,107.16593764249261
139533918,40000,6.11,0.123034273555244,2143.3042354309837
140461526,8000,6.11,0.12303698309148,428.65952266488455
140460660,40000,6.11,0.123043469676309,2143.281760111101
140283538,40000,6.11,0.12304952137905,2143.2669697496017
140622365,7200,6.11,0.123062013260051,385.7825591266384
141051572,25000,6.11,0.123062409026528,1339.5221702119784
139492524,29000,6.11,0.123074036623001,1553.8251145077047
140864811,2000,6.11,0.123095280331997,107.15775674342997
139836636,40000,6.11,0.123105120465611,2143.1310855820466
139959737,15000,6.11,0.123109042520186,803.6705625302495
140379313,38000,6.11,0.123112269363425,2035.957932992
139886283,10000,6.11,0.123117918039751,535.7749520777121
140226938,36000,6.11,0.123121569617841,1928.7817954685968
139660109,40000,6.11,0.123126089078731,2143.0798382915814
138276429,30000,6.11,0.123127010082133,1607.3081905194501
139611219,16000,6.11,0.123141620303261,857.2167519915321
140385134,35000,6.11,0.123147867848396,1875.1482846062052
139086434,14550,6.11,0.123153591135127,779.5208417129164
139796797,20000,6.11,0.123164221797188,1071.4933209638364
138697598,35000,6.11,0.123166495404113,1875.1084495783045
141103299,25000,6.11,0.123174073676088,1339.3516024597754
140373200,12000,6.11,0.123174587515498,642.8883924336369
140439700,14000,6.11,0.123178702558966,750.0329378310605
139720878,40000,6.11,0.123183356239903,2142.9398773496773
140329899,10000,6.11,0.123185233428923,535.7338223749281
140725780,15000,6.11,0.123188381910008,803.5978479794776
138514044,20000,6.11,0.123189082645051,1071.4629410077478
140637697,12000,6.11,0.123195856327828,642.8727981404365
140292194,40000,6.11,0.123201217992456,2142.8962232264375
139487324,40000,6.11,0.123206002536181,2142.8845298015735
140118175,6000,6.11,0.123213344849843,321.4299877780476
140663818,15000,6.11,0.123219005861637,803.5697811278096
139618195,40000,6.11,0.123219192474569,2142.8522935921533
138441912,10000,6.11,0.123220555891701,535.7122403501706
139933797,15000,6.11,0.123224114256084,803.565099284299
139042304,10000,6.11,0.123228113475968,535.7076226661836
140613508,39900,6.11,0.123228203372937,2137.4731952791503
140494599,21000,6.11,0.123229385465983,1124.9843755085972
140596030,13000,6.11,0.123246940367785,696.4049552658684
140230172,30000,6.11,0.123247220301625,1607.0878451871213
140462053,14500,6.11,0.123263396314263,776.7447940353787
137864792,35000,6.11,0.12327518425376,1874.8760184733342
139507183,5000,6.11,0.123278970419571,267.8382745368211
140034405,10000,6.11,0.123288437366646,535.6707647689793
140436921,21000,6.11,0.123291684785006,1124.9044392523588
140658422,40000,6.11,0.123293969562471,2142.669538389321
140791329,16000,6.11,0.123296514612578,857.0653273147439
139405065,35000,6.11,0.123304174175505,1874.8140235256826
139613654,33000,6.11,0.123304699290508,1767.6807348205487
140365800,35000,6.11,0.123322812186387,1874.7741661394114
139932505,18000,6.11,0.123333727511634,964.157566482705
139716681,40000,6.11,0.123337725152773,2142.562599726623
140484889,19325,6.11,0.123341206725366,1035.1214450999737
139844726,11000,6.11,0.123343055001779,589.2011327333043
139612974,24000,6.11,0.123359573502177,1285.5055214164079
140727353,18000,6.11,0.123370715961264,964.1168865858018
139706133,40000,6.11,0.123374006801166,2142.4739273779505
140369968,30000,6.11,0.123378493968366,1606.8472205559851
140633823,24000,6.11,0.123383580504631,1285.470317548009
140775930,40000,6.11,0.123393407498712,2142.426512073148
140006893,12000,6.11,0.123399952338318,642.7231549455453
140523341,4000,6.11,0.123405853972167,214.2396092892024
139272380,15000,6.11,0.123408833111355,803.3958044534431
139429881,7500,6.11,0.123413379961726,401.6958186325391
140021871,36000,6.11,0.123419120752555,1928.1273019926798
139926331,7000,6.11,0.123421761962349,374.9125124087033
140664735,5000,6.11,0.123432162612827,267.7914743217814
140822842,18000,6.11,0.12344469290175,964.0355267466554
140217860,15000,6.11,0.123447264840518,803.3605817736652
139890457,12000,6.11,0.123452769870721,642.6844291307874
139963432,10000,6.11,0.123455547911287,535.5686602262036
139940564,19000,6.11,0.123456348599957,1017.5795249103099
140727570,4800,6.11,0.123457969149597,257.0722468078062
139630132,5000,6.11,0.123466231062895,267.7810664102856
139832243,8400,6.11,0.123472863001045,449.8687877933437
139291371,15000,6.11,0.123473556109931,803.3364858252482
140249549,35000,6.11,0.123477452329293,1874.443468193807
140464093,10000,6.11,0.123479494426125,535.5540289056376
140656397,10000,6.11,0.123479616192075,535.5539545066422
139658011,8500,6.11,0.123486346401607,455.21736599632544
140777381,23000,6.11,0.123500460904665,1231.7448022906742
140007388,32000,6.11,0.123500644752472,1713.7315393799668
140526098,8000,6.11,0.12350653628529,428.4300050637503
139756504,35000,6.11,0.123506549617542,1874.3812436428864
139562168,8000,6.11,0.123519986522456,428.42343058782353
140293305,8000,6.11,0.123530973731071,428.4180600402525
139969915,10000,6.11,0.123534525771523,535.5204047535995
139920219,10000,6.11,0.123540886848719,535.5165181354326
140100270,18000,6.11,0.123544366462683,963.9259057643412
139649493,11000,6.11,0.123551486193147,589.0610461295859
140020767,30000,6.11,0.123555441982543,1606.5228748459988
140850982,2000,6.11,0.123557614528105,107.10125950466558
138515097,4400,6.11,0.12358406864427,235.61565898567443
140946709,10000,6.11,0.123586415617397,535.4887000577704
140466893,6000,6.11,0.123591075349042,321.2915117770412
139848893,15000,6.11,0.123617414884223,803.2046392586096
139683810,10000,6.11,0.123627173195855,535.4637971773326
139533305,8000,6.11,0.123635114439906,428.3671560617739
139558131,5000,6.11,0.123637942918672,267.7286084383457
140278241,20000,6.11,0.123639400419847,1070.912652686947
140248632,40000,6.11,0.12364246452234,2141.817816707401
140604912,15000,6.11,0.123644676077172,803.1796543752719
140122744,20000,6.11,0.123649011255782,1070.9009082454345
139682379,38000,6.11,0.123650497175308,2034.7082756583702
140280253,5000,6.11,0.123679631240824,267.71587265592825
139921788,25000,6.11,0.123683592214251,1338.5733128927316
139478709,35000,6.11,0.123689922112271,1873.9891015629084
139197971,36000,6.11,0.123695588937011,1927.5191825741504
141028099,5000,6.11,0.123700406936121,267.70952568101507
140214134,7200,6.11,0.123702141871932,385.5009537476997
139714510,20000,6.11,0.123709382674132,1070.8271343722106
139590964,30000,6.11,0.123712536094173,1606.234921339381
140151351,8400,6.11,0.123714156019626,449.7449465644872
140669279,40000,6.11,0.123721113914343,2141.6255975933454
139516561,8000,6.11,0.12372297675908,428.32420896016174
139675274,17500,6.11,0.123725158805857,936.9568739468374
140011396,22000,6.11,0.123725594978342,1177.8880552301127
140011012,10000,6.11,0.123726349966879,535.4032001702369
140665895,10200,6.11,0.123729842426947,546.1090876026782
140809691,20000,6.11,0.123736622834554,1070.793846896175
140759254,11500,6.11,0.123736972628009,615.7062161829294
140195348,32000,6.11,0.123737257079652,1713.2689149578644
140814428,25000,6.11,0.123739965303969,1338.4872029981873
140093908,9500,6.11,0.123743622949113,508.62301405918737
139826485,16000,6.11,0.123752556829659,856.6195004433254
140836906,25000,6.11,0.123759777168457,1338.456940375182
139336700,8400,6.11,0.123760681371216,449.7210678930371
140221362,2500,6.11,0.123762800455901,133.84523223036112
139108323,15000,6.11,0.12376358094088,803.0706780676835
138880251,5000,6.11,0.123766814822031,267.6892380718695
140616784,8000,6.11,0.12377266240332,428.2999226172572
139438766,40000,6.11,0.123778272336407,2141.4859024098214
139822882,30000,6.11,0.123780343219261,1606.1106308790945
140112102,40000,6.11,0.123791655747305,2141.453193353587
140668807,37000,6.11,0.123801975766691,1980.8208733842414
139230282,12000,6.11,0.123809981365734,642.4225216626439
139712988,35000,6.11,0.123811598221772,1873.7288972027407
139627700,20000,6.11,0.123814740279386,1070.6983873785903
140166834,30000,6.11,0.12382653711359,1606.0259574707895
139384860,10000,6.11,0.123829311236298,535.3402908346219
141082794,15000,6.11,0.123832134158986,803.0078490432894
140577871,16000,6.11,0.123833918268,856.5399615012033
139556233,20000,6.11,0.12383907204563,1070.6686539602401
139496820,16000,6.11,0.123841796885814,856.5322593644282
140078422,8000,6.11,0.123847539902098,428.26332249585454
140774102,9000,6.11,0.123847815645956,481.7960861762888
139958240,10000,6.11,0.123852397333528,535.3261852292144
140763594,25000,6.11,0.123854428765516,1338.3123600606743
139653700,20000,6.11,0.123860597074086,1070.6423503754668
140242812,9500,6.11,0.123863113961936,508.5536555007943
140702484,8000,6.11,0.123865153534626,428.2547129522748
139625355,36000,6.11,0.123867034691254,1927.1420704931174
139717124,18000,6.11,0.123883202093816,963.5532543372211
140079520,20000,6.11,0.12388370654073,1070.614110607228
140247467,15000,6.11,0.123889022398317,802.9557109719425
139975533,11000,6.11,0.123894250272861,588.8306743916102
140401670,36000,6.11,0.123897009653826,1927.0761375654442
140364227,12000,6.11,0.123901869259216,642.3551494591429
140224956,10000,6.11,0.123902047938889,535.2958487093388
140924399,5000,6.11,0.123907135122645,267.64637022003194
141030455,5600,6.11,0.123907333045732,299.76386692507236
139619168,15500,6.11,0.123918460784952,829.6930217136112
140379014,11000,6.11,0.123922496266327,588.8116902594016
140658911,14500,6.11,0.123924968018904,776.1586745836521
139801498,10000,6.11,0.123928034451967,535.2799709498481
139652640,9000,6.11,0.123931207254524,481.75022913073724
139062075,5000,6.11,0.123933596003515,267.63828642092614
139684554,13000,6.11,0.123933974679263,695.8592439122614
139715664,10000,6.11,0.123936353950135,535.2748877364675
139701863,25000,6.11,0.123937575560194,1338.1853533318035
140621222,20000,6.11,0.123941838087787,1070.5430738567243
139284765,40000,6.11,0.123951180374478,2141.0633151647758
140250765,2400,6.11,0.12395621555582,128.46306055089454
139516632,10000,6.11,0.123959062471924,535.2610128296544
139517491,5000,6.11,0.123960578930402,267.6300431367622
139588622,18000,6.11,0.123967217311166,963.4608544011796
140652643,40000,6.11,0.123968188025221,2141.02174846636
139854023,12000,6.11,0.123970503005695,642.3048271962244
139684196,36000,6.11,0.123978267552957,1926.8974026905157
140525780,12000,6.11,0.123978882214608,642.2986835602495
140877056,20000,6.11,0.123979779726717,1070.4967091739518
140315901,12000,6.11,0.123987659050337,642.292248384293
140319372,6000,6.11,0.123991533474261,321.14470382833593
141041762,16000,6.11,0.124000898846263,856.3767212878934
139653153,40000,6.11,0.124001688066082,2140.9398743664956
139652131,25000,6.11,0.124003533395471,1338.084602738418
139881634,7500,6.11,0.124006455548665,401.4240417448243
140958723,19500,6.11,0.124007374987827,1043.7014130707535
139555615,16500,6.11,0.124012890578606,883.1264043631784
139929739,25000,6.11,0.124015595908291,1338.0661772500855
139606661,18000,6.11,0.124016191468494,963.4069926229503
139887547,40000,6.11,0.124019374984583,2140.896647537679
140287891,24000,6.11,0.124033529231896,1284.5172327343478
139533535,12000,6.11,0.124039638379635,642.2541371400517
141061000,15000,6.11,0.124040132704058,802.8172183767308
140495320,35000,6.11,0.124053194513319,1873.2122435332674
139470651,9000,6.11,0.124055986456901,481.68161304735014
140385649,25000,6.11,0.124056876632023,1338.003120944585
140267046,37000,6.11,0.12405816567465,1980.2417048593186
140860031,18000,6.11,0.124071335528731,963.3463451855016
139720641,6000,6.11,0.124093558970383,321.10730128145764
139790251,40000,6.11,0.124112235135447,2140.6696973289677
140033528,40000,6.11,0.12411374564832,2140.666005635506
141020399,12000,6.11,0.124115178449621,642.1987511607379
139203053,38000,6.11,0.124115433725223,2033.6287859767772
140120650,8000,6.11,0.124117923978795,428.13115875916503
139495511,36000,6.11,0.124120209731264,1926.5851866751116
139306317,20000,6.11,0.124120245218227,1070.3250603433266
141030896,12900,6.11,0.124123192044413,690.3573412625142
140005423,13000,6.11,0.124125331412965,695.7072492586818
139511349,15000,6.11,0.124125765391369,802.7387360188103
140610787,24000,6.11,0.124126034973757,1284.3815823144828
138986033,7000,6.11,0.124135166893368,374.6073891197065
140244104,10000,6.11,0.124135411309723,535.1532636897592
140464770,10000,6.11,0.124141728991507,535.1494035861892
139618387,4000,6.11,0.12414812867095,214.0581973528198
139388337,4500,6.11,0.124150026255389,240.8149502810808
139380669,33000,6.11,0.124153886599469,1765.9685184494906
139638362,15000,6.11,0.12415735267444,802.7097862738758
139880894,12000,6.11,0.12416189538025,642.1644983072007
140841012,9200,6.11,0.124162992430539,492.32549869494545
140613278,4800,6.11,0.12416333862396,256.86537604836496
140461227,35000,6.11,0.124167261296235,1872.9683117180014
140945331,15000,6.11,0.124180236295542,802.6888134351358
139822040,15000,6.11,0.124185575219925,802.6839203109387
139151810,9000,6.11,0.124186545964607,481.60981837406257
139934944,5000,6.11,0.124187489278283,267.56072202548455
139551325,20000,6.11,0.124187694634971,1070.2426371560655
140110160,8000,6.11,0.124190126159627,428.09586633317434
139796077,12000,6.11,0.124190271741489,642.1436927591403
140824896,17500,6.11,0.124200669344223,936.4484343036895
140405532,24000,6.11,0.124204652730654,1284.2662972357691
139697107,35000,6.11,0.124206041100625,1872.8853811063136
139992175,11000,6.11,0.124219349250712,588.6121753685965
140634570,10000,6.11,0.124233255479485,535.0934809020347
140225341,13000,6.11,0.124235031119958,695.6201147814173
140800041,12000,6.11,0.124236840442341,642.1095485876757
141083389,12500,6.11,0.124243143497458,668.8592991538164
137871887,20000,6.11,0.124243639909108,1070.17427203107
140461205,10000,6.11,0.124248238611911,535.0843262081223
139322399,10000,6.11,0.124249204451022,535.0837360804256
140442692,10000,6.11,0.124261008800653,535.076523622801
139553321,24000,6.11,0.124269519245375,1284.1711769785823
139656681,4500,6.11,0.124270361858017,240.7818640071382
139840257,28000,6.11,0.124273098736511,1498.1935826815768
140435758,15000,6.11,0.124274248323543,802.6026514114728
140834148,33000,6.11,0.124275379264724,1765.723552788537
140877132,31000,6.11,0.124275597991155,1658.7095898449534
139629236,2000,6.11,0.124277342234555,107.01330877893739
139482464,13500,6.11,0.124277662322716,722.3395702331078
140485435,22000,6.11,0.124280175211547,1177.1425884806386
140835028,10000,6.11,0.124282624087058,535.0633166828076
139534029,40000,6.11,0.124283291588664,2140.251635357305
140631334,16000,6.11,0.124284643822639,856.0993321989881
139996871,6000,6.11,0.124287679935331,321.03613653570767
139654401,35000,6.11,0.124287946044127,1872.7102273846344
140904722,40000,6.11,0.124290227517741,2140.234683946641
140916548,5600,6.11,0.1242954493492,299.63106905067775
